critic_name,top_critic,publisher_name,total_reviews,agreement_rate,big_movie_agreement_rate,fresh_rate,tier
Ted Murphy,False,Hollywood.com,22,0.5909090909090909,,0.5,Mild Contrarian
Ted Prigge,False,rec.arts.movies.reviews,250,0.868,,0.772,Bellwether
Ted Shen,True,Chicago Reader,37,0.7567567567567568,,0.6756756756756757,Reliable
Teddy Durgin,False,Screen It!,298,0.7114093959731543,,0.4899328859060403,Average
Tenley Woodman,False,Boston Herald,79,0.8227848101265823,,0.3291139240506329,Reliable
Teo Bugbee,True,New York Times,66,0.6212121212121212,,0.5151515151515151,Mild Contrarian
Terence Johnson,True,,100,0.8125,0.7778,0.68,veteran
Teresa Budasi,True,Chicago Sun-Times,32,0.875,,0.625,Bellwether
Teresa Wiltz,True,Washington Post,45,0.6,,0.5111111111111111,Mild Contrarian
Teresa Xie,False,NPR,5,1.0,,1.0,newcomer
Terrence Rafferty,True,New Yorker,39,0.6410256410256411,,0.5128205128205128,Mild Contrarian
Terri Clark,False,Apollo Guide,36,0.8055555555555556,,0.5,Reliable
Terri Schwartz,False,IGN Movies,22,0.7272727272727273,,0.9090909090909091,Average
Terry Lawson,True,Detroit Free Press,1344,0.7730654761904762,,0.5677083333333334,Reliable
Terry Mesnard,False,Gayly Dreadful,93,0.8709677419354839,,0.8709677419354839,Bellwether
Terry Sherwood,False,Film Threat,83,0.8372,,1.0,established
Terry Staunton,False,Radio Times,183,0.6994535519125683,,0.7486338797814208,Average
Terry Terrones,True,,6,0.8333,,1.0,newcomer
Tessa Smith,False,Mama's Geeky,136,0.75,,0.8088235294117647,Average
Tessa Swehla,False,TheWrap,8,0.7143,,0.75,newcomer
Thaddeus McCollum,False,Orlando Weekly,30,0.8,,0.7333333333333333,Reliable
The Sneak,False,The Sun (UK),27,0.8888888888888888,,0.7777777777777778,Bellwether
Thelma Adams,False,ZEALnyc,24,0.625,,0.7083333333333334,Mild Contrarian
Theodoor Steen,False,ScreenAnarchy,6,1.0,,1.0,newcomer
Theresa Smith,False,Independent Online (South Africa),137,0.7226277372262774,,0.7737226277372263,Average
Thom Bennett,False,Film Journal International,29,0.7241379310344828,,0.4482758620689655,Average
Thom Denson,False,One Room With A View,24,0.875,,0.5833333333333334,Bellwether
Thom Ernst,False,Original Cin,100,0.8351,0.9412,0.75,veteran
Thom Geier,False,TheWrap,28,0.7143,1.0,0.8929,newcomer
Thomas Alexander,False,HeyUGuys,12,0.8333,,0.9167,newcomer
Thomas Caldwell,False,Cinema Autopsy,466,0.8240343347639485,,0.8733905579399142,Reliable
Thomas Delapa,False,Boulder Weekly,1270,0.694488188976378,,0.4086614173228346,Average
Thomas Derwin,False,FILMINK (Australia),30,0.7,,0.6666666666666666,Average
Thomas Lee,True,San Francisco Chronicle,24,0.625,,0.20833333333333334,Mild Contrarian
Thomas Leupp,False,Hollywood.com,225,0.7688888888888888,,0.48444444444444446,Reliable
Thomas Peyser,False,"Style Weekly (Richmond, VA)",141,0.624113475177305,,0.2765957446808511,Mild Contrarian
THR Staff,True,Hollywood Reporter,28,0.9642857142857143,,1.0,Bellwether
Tiffany Tchobanian,False,Film Threat,21,0.7619047619047619,,0.9047619047619048,Reliable
Tilly Pearce,True,,22,0.7273,,0.7273,newcomer
Tim Appelo,False,AARP Movies for Grownups,240,0.7875,,0.9333333333333333,Reliable
Tim Basham,False,Paste Magazine,42,0.8095238095238095,,0.8571428571428571,Reliable
Tim Brayton,False,Alternate Ending,729,0.8024691358024691,,0.5761316872427984,Reliable
Tim Brennan,False,About Boulder,231,0.8874458874458875,,0.7532467532467533,Bellwether
Tim Cogshell,False,Boxoffice Magazine,331,0.7250755287009063,,0.4501510574018127,Average
Tim Dirks,False,AMC Filmsite,337,0.9910979228486647,,1.0,Bellwether
Tim Evans,False,Sky Cinema,924,0.711038961038961,,0.7478354978354979,Average
Tim Grierson,False,L.A. Weekly,88,0.7386363636363636,,0.23863636363636365,Average
Tim Martain,False,The Mercury (Australia),343,0.7667638483965015,,0.8279883381924198,Reliable
Tim Merrill,False,Film Threat,47,0.7659574468085106,,0.7872340425531915,Reliable
Tim Robey,True,Daily Telegraph (UK),1573,0.7952956134774316,,0.5766052129688494,Reliable
Tim Stevens,True,,100,0.7835,0.6667,0.59,veteran
Time Out Staff,True,Time Out,31,0.8387096774193549,,0.5806451612903226,Reliable
TIME Staff,True,TIME Magazine,86,0.7441860465116279,,0.6744186046511628,Average
Times (UK) Staff,True,Times (UK),26,0.7692307692307693,,0.7692307692307693,Reliable
Times of India Staff,False,The Times of India,32,0.8333,,0.8125,established
Timothy Knight,False,Reel.com,545,0.7541284403669725,,0.48807339449541287,Reliable
Timothy Lee,False,Geeks of Color,32,0.7742,0.5,0.6562,established
Tina Hassannia,False,Movie Mezzanine,23,0.6521739130434783,,0.6521739130434783,Average
Tirdad Derakhshani,True,Philadelphia Inquirer,389,0.7840616966580977,,0.6503856041131105,Reliable
TK Burton,False,Pajiba,82,0.7195,0.6667,0.6341,established
Toba Singer,False,culturevulture.net,41,0.8974,,0.8537,established
Tobias Jeg,False,Exclaim!,7,1.0,,1.0,newcomer
Toby Woollaston,False,New Zealand Herald,75,0.8266666666666667,,0.7466666666666667,Reliable
Toby Young,True,Times (UK),49,0.7959183673469388,,0.5510204081632653,Reliable
Todd Anthony,False,South Florida Sun-Sentinel,370,0.7351351351351352,,0.43513513513513513,Average
Todd Gilchrist,False,Boxoffice Magazine,43,0.6511627906976745,,0.5348837209302325,Average
Todd Hertz,False,Christianity Today,92,0.7391304347826086,,0.5869565217391305,Average
Todd Jorgenson,False,Denton Record-Chronicle,189,0.783068783068783,,0.3544973544973545,Reliable
Todd McCarthy,True,Hollywood Reporter,714,0.7436974789915967,,0.592436974789916,Average
Todd R. Ramlow,False,PopMatters,69,0.6521739130434783,,0.4492753623188406,Average
Toddy Burton,False,Austin Chronicle,68,0.8529411764705882,,0.35294117647058826,Bellwether
Tom Atkinson,False,Film Threat,28,0.8571,,1.0,newcomer
Tom Augustine,False,New Zealand Herald,83,0.8795180722891566,,0.7710843373493976,Bellwether
Tom Beasley,True,,100,0.6869,0.8182,0.69,veteran
Tom Birchenough,False,The Arts Desk,50,0.94,,0.96,Bellwether
Tom Block,False,culturevulture.net,87,0.735632183908046,,0.5172413793103449,Average
Tom Bond,False,One Room With A View,146,0.7808219178082192,,0.8356164383561644,Reliable
Tom Charity,True,Time Out,70,0.7428571428571429,,0.5571428571428572,Average
Tom Clift,False,Moviedex,139,0.7194244604316546,,0.6906474820143885,Average
Tom Dawson,True,BBC.com,75,0.84,,0.8933333333333333,Reliable
Tom Duggins,False,CineVue,32,0.8125,,0.71875,Reliable
Tom Farrelly,False,FILMINK (Australia),5,0.6,0.6667,0.8,newcomer
Tom Fitzgerald and Lorenzo Marquez,True,,37,0.8919,,0.7568,established
Tom Glasson,False,Concrete Playground,304,0.8914473684210527,,0.6546052631578947,Bellwether
Tom Gliatto,False,People Magazine,78,0.8076923076923077,,0.8461538461538461,Reliable
Tom Grealis,False,RTÉ (Ireland),65,0.676923076923077,,0.5076923076923077,Average
Tom Horgen,True,Minneapolis Star Tribune,30,0.7333333333333333,,0.4666666666666667,Average
Tom Huddleston,True,Time Out,602,0.8355481727574751,,0.6744186046511628,Reliable
Tom Huddlestone,True,Time Out,99,0.696969696969697,,0.6161616161616161,Average
Tom Hutchinson,False,Radio Times,83,0.8433734939759037,,0.8795180722891566,Reliable
Tom Jolliffe,False,Flickering Myth,21,0.7368,,0.8571,newcomer
Tom Jorgensen,False,IGN Movies,59,0.7288,0.8667,0.7119,established
Tom Keogh,True,Seattle Times,515,0.6524271844660194,,0.6621359223300971,Average
Tom Long,True,Detroit News,2444,0.7434533551554828,,0.6309328968903437,Average
Tom Maurstad,True,Dallas Morning News,260,0.7153846153846154,,0.43846153846153846,Average
Tom Meek,False,Paste Magazine,22,0.5909090909090909,,0.6363636363636364,Mild Contrarian
Tom Milne,True,Time Out,171,0.7602339181286549,,0.672514619883041,Reliable
Tom O'Brien,False,Next Best Picture,100,0.9271,,0.85,veteran
Tom Russo,True,Boston Globe,394,0.7157360406091371,,0.49746192893401014,Average
Tom Sander,False,South Florida Sun-Sentinel,76,0.6447368421052632,,0.5921052631578947,Mild Contrarian
Tom Santilli,False,AXS.com,206,0.6990291262135923,,0.5825242718446602,Average
Tom Seymour,True,Little White Lies,42,0.7142857142857143,,0.5952380952380952,Average
Tom Shone,False,The Times (UK),100,0.84,0.8378,0.73,veteran
Tom Sime,True,Dallas Morning News,21,0.7142857142857143,,0.5238095238095238,Average
Tomas Hachard,True,NPR,59,0.576271186440678,,0.4915254237288136,Mild Contrarian
Tomas Trussow,True,,100,0.8387,,0.84,veteran
Tomris Laffly,True,,100,0.9022,0.8182,0.77,veteran
Tomás Andrés Guerrero,False,Sensacine,55,0.7843,0.75,0.8909,established
Toni Vall,False,Cinemanía (Spain),100,0.75,,0.88,veteran
Tony Baker,True,,100,0.8,0.8235,0.85,veteran
Tony Hicks,True,San Jose Mercury News,93,0.7741935483870968,,0.7419354838709677,Reliable
Tony Horkins,False,Total Film,24,0.75,,0.5416666666666666,Average
Tony Macklin,False,Fayetteville Free Weekly,133,0.6766917293233082,,0.5714285714285714,Average
Tony Mastroianni,False,Cleveland Press,185,0.7027027027027027,,0.5567567567567567,Average
Tony Medley,True,,100,0.6421,0.2857,0.65,veteran
Tony Norman,False,Pittsburgh Post-Gazette,29,0.8966,,0.7241,newcomer
Tony Rayns,False,Time Out,100,0.83,,0.85,veteran
Tony Sloman,False,Radio Times,97,0.9175257731958762,,0.9381443298969072,Bellwether
Tony Stamp,False,Flicks.co.nz,78,0.7948717948717948,,0.717948717948718,Reliable
Tony Toscano,False,Talking Pictures (U.S.),781,0.7259923175416133,,0.6043533930857875,Average
Tor Thorsen,False,Reel.com,308,0.7467532467532467,,0.5162337662337663,Average
Tori Brazier,False,One Room With A View,62,0.7419354838709677,,0.7741935483870968,Average
Tori Potenza,False,MovieJawn,6,1.0,,1.0,newcomer
Tori Preston,False,Pajiba,52,0.75,,0.6923076923076923,Average
Total Film Staff,False,Total Film,61,0.7377049180327869,,0.8688524590163934,Average
Toussaint Egan,False,Paste Magazine,90,0.8778,,0.9444,established
Trace Sauveur,False,Austin Chronicle,100,0.82,0.8261,0.61,veteran
Trace Thurman,False,Bloody Disgusting,88,0.7045454545454546,,0.7613636363636364,Average
Tracy Allen,False,PopHorror.com,33,0.696969696969697,,0.696969696969697,Average
Tracy Allerton,False,South Florida Sun-Sentinel,36,0.6666666666666666,,0.6111111111111112,Average
Tracy Moore,False,Common Sense Media,65,0.6923076923076923,,0.7230769230769231,Average
Travis Hopson,False,Examiner.com,624,0.7275641025641025,,0.6842948717948718,Average
Travis Hymas,False,The Young Folks,5,0.8,,0.6,newcomer
Travis Johnson,False,FILMINK (Australia),173,0.7283236994219653,,0.7803468208092486,Average
Travis M. Andrews,False,Washington Post,13,0.9167,,0.6923,newcomer
Travis Nichols,False,Seattle Post-Intelligencer,27,0.7407407407407407,,0.4444444444444444,Average
Tre'vell Anderson,True,,22,0.8182,0.6667,0.8182,newcomer
Trevor Johnston,False,Radio Times,207,0.7777777777777778,,0.6811594202898551,Reliable
Trey Murphy,True,,10,0.8,0.75,0.9,newcomer
Tricia Olszewski,False,Washington City Paper,482,0.6991701244813278,,0.58298755186722,Average
Tristian Evans,True,,7,1.0,,1.0,newcomer
Troy Patterson,False,Spin,34,0.6764705882352942,,0.6764705882352942,Average
Troy Ribeiro,True,,100,0.8,0.8684,0.86,veteran
tt stern-enzi,True,,100,0.73,0.875,0.84,veteran
TV Guide Staff,False,TV Guide,323,0.8606811145510835,,0.5882352941176471,Bellwether
Ty Burr,True,Entertainment Weekly,37,0.7837837837837838,,0.43243243243243246,Reliable
Ty Cooper,False,HeyUGuys,39,0.8718,,0.9487,established
Tyler Carlsen,False,The Young Folks,33,0.7879,,0.8788,established
Tyler Doster,False,AwardsWatch,10,0.8,,0.7,newcomer
Tyler Hanley,False,Palo Alto Weekly,352,0.7301136363636364,,0.5511363636363636,Average
Tyler Smith,False,Battleship Pretension,62,0.6774193548387096,,0.5,Average
Tyler Taing,False,Discussing Film,19,0.7895,0.9,0.5789,newcomer
Tynan Yanaga,False,Film Inquiry,26,0.9230769230769231,,0.8846153846153846,Bellwether
Udita Jhunjhunwala,True,,100,0.8571,0.8182,0.54,veteran
Urban Cinefile Critics,False,Urban Cinefile,1684,0.7149643705463183,,0.7630641330166271,Average
Uri Klein,False,Haaretz,150,0.68,,0.5666666666666667,Average
Uri Lessing,False,www.kcactive.com,46,0.717391304347826,,0.5434782608695652,Average
Uriel Barco,False,Garuyo,61,0.7868852459016393,,0.6721311475409836,Reliable
V.A. Musetto,True,New York Post,868,0.7546082949308756,,0.6278801843317973,Reliable
Vadim Rizov,True,,100,0.617,0.75,0.68,veteran
Valentina Morillo,True,,21,0.9524,,0.9048,newcomer
Valerie Anne,False,Autostraddle,7,0.7143,,1.0,newcomer
Valerie Complex,False,Black Girl Nerds,43,0.8372093023255814,,0.5348837209302325,Reliable
Valerie Kalfrin,True,,100,0.8537,0.8621,0.74,veteran
Valerie Kuklenski,False,Los Angeles Daily News,27,0.8148148148148148,,0.5555555555555556,Reliable
Vanessa Letts,False,The Spectator,71,0.5492957746478874,,0.3380281690140845,Contrarian
Vanessa Maki,False,The Mary Sue,25,0.8636,,0.96,newcomer
Vanessa Sibbald,False,Zap2it.com,60,0.75,,0.5666666666666667,Average
Vannah Taylor,False,MovieJawn,10,1.0,,1.0,newcomer
Variety Staff,True,Variety,1715,0.7434402332361516,,0.671137026239067,Average
Vassilis Kroustallis,True,,100,0.9767,,0.98,veteran
Vera H-C Chan,False,Contra Costa Times,29,0.7931034482758621,,0.41379310344827586,Reliable
Vera Wylde,True,,74,0.6986,0.8667,0.6892,established
Verne Gay,True,Newsday,53,0.7358490566037735,,0.7735849056603774,Average
Veronica Elizabeth Bruno,False,Culturess,17,0.9412,,0.9412,newcomer
Vic Holtreman,False,Screen Rant,232,0.6896551724137931,,0.7543103448275862,Average
Vicky Jessop,False,London Evening Standard,18,0.7059,0.6,0.8333,newcomer
Vicky Lawrence,False,Starburst,17,0.8667,,0.9412,newcomer
Vicky Roach,False,Daily Telegraph (Australia),444,0.786036036036036,,0.7274774774774775,Reliable
Victor Olliver,False,Teletext,242,0.6239669421487604,,0.6157024793388429,Mild Contrarian
Victor Pineyro,False,Seventh Art Studio,42,0.8571428571428571,,0.8333333333333334,Bellwether
Victor Recinos,False,Cine Premiere,23,0.8696,1.0,1.0,newcomer
Victor Stiff,True,,100,0.7447,0.75,0.87,veteran
Victoria Alexander,False,Film Festival Today,47,0.5957446808510638,,0.6382978723404256,Mild Contrarian
Victoria Segal,False,New Statesman,26,0.8461538461538461,,0.8076923076923077,Reliable
Vikram Murthi,True,,100,0.7083,,0.59,veteran
Vinamra Mathur,False,Firstpost,88,0.7258,0.5,0.5455,established
Vince Koehler,False,Entertainment Spectrum,252,0.5198412698412699,,0.7420634920634921,Contrarian
Vincent Canby,True,New York Times,727,0.6698762035763411,,0.5488308115543329,Average
Vincent Mancini,False,FilmDrunk,516,0.6957364341085271,,0.6065891472868217,Average
Vincent Schilling,False,Indian Country Today,62,0.6774193548387096,,0.9032258064516129,Average
Violet LeVoit,False,AllMovie,88,0.625,,0.6477272727272727,Mild Contrarian
Violet Lucca,False,Film Comment Magazine,70,0.6857142857142857,,0.6714285714285714,Average
Violeta Kovacsics,False,Otroscines.com,88,0.8133,1.0,0.8523,established
Virginia Graham,False,The Spectator,43,0.8372093023255814,,0.8372093023255814,Reliable
Virginie Sélavy,False,Electric Sheep,27,0.8518518518518519,,0.8888888888888888,Bellwether
Vivek M.V.,False,The Hindu,17,1.0,,0.5294,newcomer
Vivian McCall,False,"The Stranger (Seattle, WA)",5,1.0,,1.0,newcomer
Vladan Petkovic,False,Cineuropa,30,0.8666666666666667,,0.8333333333333334,Bellwether
VyceVictus,False,Lewton Bus,21,0.42857142857142855,,0.8095238095238095,Contrarian
Víctor López G.,False,Espinof,178,0.7640449438202247,,0.7921348314606742,Reliable
Wade Major,False,Boxoffice Magazine,434,0.7119815668202765,,0.5944700460829493,Average
Wally Hammond,True,Time Out,203,0.8029556650246306,,0.6847290640394089,Reliable
Walter Chaw,False,Film Freak Central,2595,0.7252408477842004,,0.47784200385356457,Average
Walter Goodman,True,New York Times,85,0.7647058823529411,,0.32941176470588235,Reliable
Walter V. Addiego,False,San Francisco Examiner,95,0.7578947368421053,,0.47368421052631576,Reliable
Weiting Liu,True,,48,0.913,,0.9375,established
Wendy Ide,True,,100,0.7701,0.6471,0.75,veteran
Wendy Lee Szany,False,Schmoes Know,100,0.79,0.7857,0.88,veteran
Wendy Michener,False,Maclean's Magazine,35,0.7142857142857143,,0.6857142857142857,Average
Wendy Shreve,False,Featuring Film,119,0.680672268907563,,0.7983193277310925,Average
Wendy Weinstein,False,Film Journal International,50,0.8,,0.82,Reliable
Wenlei Ma,False,News.com.au,353,0.8923512747875354,,0.7932011331444759,Bellwether
Wes Greene,False,Slant Magazine,76,0.5526315789473685,,0.32894736842105265,Mild Contrarian
Wesley Hunt,False,Loud and Clear Reviews,16,0.9091,,0.8125,newcomer
Wesley Lovell,False,Apollo Guide,45,0.6666666666666666,,0.35555555555555557,Average
Wesley Morris,True,Grantland,377,0.6790450928381963,,0.4270557029177719,Average
Whang Yee Ling,False,The Straits Times (Singapore),100,0.8966,0.95,0.75,veteran
Widgett Walls,False,Needcoffee.com,851,0.7438307873090482,,0.7015276145710928,Average
Will Ashton,False,The Playlist,57,0.9298245614035088,,0.40350877192982454,Bellwether
Will Chadwick,False,We Got This Covered,43,0.9302325581395349,,0.6511627906976745,Bellwether
Will DiGravio,True,,41,0.85,,0.878,established
Will Harris,False,Bullz-Eye.com,27,0.8148148148148148,,0.8148148148148148,Reliable
Will Hume,False,Flickering Myth,10,0.7,,0.5,newcomer
Will Lawrence,False,Empire Magazine,39,0.8461538461538461,,0.8461538461538461,Reliable
Will Leitch,False,Deadspin,373,0.7319034852546917,,0.5281501340482574,Average
Will Mavity,False,Next Best Picture,35,0.8571,,0.6857,established
Will Penn,False,Film Ireland Magazine,14,1.0,,1.0,newcomer
Will Salmon,False,Total Film,6,0.8333,,0.5,newcomer
Will Self,True,London Evening Standard,37,0.5675675675675675,,0.40540540540540543,Mild Contrarian
William Arnold,False,Seattle Post-Intelligencer,1159,0.7066436583261432,,0.637618636755824,Average
William Bibbiani,False,Bloody Disgusting,27,0.6296296296296297,,0.5925925925925926,Mild Contrarian
William Evans,True,,15,0.8667,,0.6,newcomer
William Gallagher,True,BBC.com,28,0.9285714285714286,,0.7857142857142857,Bellwether
William Goss,False,The Playlist,29,0.7241379310344828,,0.8275862068965517,Average
William Hughes,False,AV Club,6,1.0,,0.6667,newcomer
William Mullally,True,,32,0.8667,0.8889,0.9062,established
William Repass,False,Slant Magazine,100,0.734,,0.75,veteran
William Stottor,True,,100,0.7979,0.8333,0.8,veteran
William Thomas,False,Empire Magazine,100,0.7677,,0.62,veteran
William Tucker,False,But Why Tho?,14,0.9231,,0.8571,newcomer
William Venegas,False,La Nación (Costa Rica),205,0.7804878048780488,,0.6390243902439025,Reliable
Willie Waffle,False,WaffleMovies.com,1771,0.7238848108413326,,0.5335968379446641,Average
Wilson Chapman,False,IndieWire,29,0.8214,,0.5862,newcomer
Wilson Kwong,True,,100,0.8557,1.0,0.8,veteran
Wilson Morales,False,BlackFilm.com,253,0.7351778656126482,,0.7193675889328063,Average
