critic_name,top_critic,publisher_name,total_reviews,agreement_rate,fresh_rate,tier
Robert Hatch,False,The Nation,45,0.6444444444444445,0.6444444444444445,Mild Contrarian
Camilla Long,False,Sunday Times (UK),295,0.6440677966101694,0.5389830508474577,Mild Contrarian
A.A. Dowd,False,Time Out Chicago,59,0.6440677966101694,0.576271186440678,Mild Contrarian
Matthew Razak,False,Examiner.com,118,0.6440677966101694,0.6610169491525424,Mild Contrarian
Charles Taylor,True,Salon.com,359,0.6434540389972145,0.37047353760445684,Mild Contrarian
Brian Orndorf,False,Modamag.com,359,0.6434540389972145,0.5766016713091922,Mild Contrarian
Sky Staff,False,Sky Cinema,171,0.6432748538011696,0.8245614035087719,Mild Contrarian
Susan Walker,True,Toronto Star,227,0.6431718061674009,0.5418502202643172,Mild Contrarian
Tom Meek,False,Film Threat,42,0.6428571428571429,0.40476190476190477,Mild Contrarian
Andy Spletzer,False,Seattle Post-Intelligencer,28,0.6428571428571429,0.4642857142857143,Mild Contrarian
Ángel Fernández-Santos,False,El Pais (Spain),42,0.6428571428571429,0.5476190476190477,Mild Contrarian
Michael Ordoña,True,San Francisco Chronicle,42,0.6428571428571429,0.40476190476190477,Mild Contrarian
Matt Cipolla,False,The Spool,84,0.6428571428571429,0.5,Mild Contrarian
Lewis Porteous,False,The Skinny,28,0.6428571428571429,0.6428571428571429,Mild Contrarian
Jonathan Dean,False,Sunday Times (UK),28,0.6428571428571429,0.4642857142857143,Mild Contrarian
Mac Verstandig,False,Stage Newspaper,28,0.6428571428571429,0.42857142857142855,Mild Contrarian
Craig Williams,False,CineVue,42,0.6428571428571429,0.8095238095238095,Mild Contrarian
Michael A. Smith,False,MediaMikes,467,0.6423982869379015,0.8972162740899358,Mild Contrarian
Scott Chitwood,False,ComingSoon.net,313,0.6421725239616614,0.8338658146964856,Mild Contrarian
"Steve ""Uncle Creepy"" Barton",False,Dread Central,176,0.6420454545454546,0.7102272727272727,Mild Contrarian
Mike Sage,False,Peterborough This Week,229,0.6419213973799127,0.6026200873362445,Mild Contrarian
Neil Rosen,False,NY1-TV,187,0.6417112299465241,0.5989304812834224,Mild Contrarian
Andrew Schenker,True,Village Voice,53,0.6415094339622641,0.41509433962264153,Mild Contrarian
Fred Topel,False,Screen Junkies,159,0.6415094339622641,0.6477987421383647,Mild Contrarian
Giles Hardie,True,Sydney Morning Herald,106,0.6415094339622641,0.839622641509434,Mild Contrarian
Mike Reyes,False,CinemaBlend,159,0.6415094339622641,0.6289308176100629,Mild Contrarian
Terrence Rafferty,True,New Yorker,39,0.6410256410256411,0.5128205128205128,Mild Contrarian
Shirley Klass,False,Fantastica Daily,78,0.6410256410256411,0.7435897435897436,Mild Contrarian
Cliff Doerksen,True,Time Out,39,0.6410256410256411,0.5641025641025641,Mild Contrarian
Jackie K. Cooper,False,jackiekcooper.com,1540,0.6409090909090909,0.4779220779220779,Mild Contrarian
Ray Conlogue,True,Globe and Mail,64,0.640625,0.484375,Mild Contrarian
Drew Hunt,True,Chicago Reader,89,0.6404494382022472,0.34831460674157305,Mild Contrarian
Ellen Fox,True,Chicago Tribune,25,0.64,0.28,Mild Contrarian
Lauren Humphries-Brooks,False,We Got This Covered,25,0.64,0.64,Mild Contrarian
Britany Murphy,False,Geeks of Color,50,0.64,0.74,Mild Contrarian
Delia Harrington,False,Den of Geek,25,0.64,0.6,Mild Contrarian
Ciara Dolan,False,"The Stranger (Seattle, WA)",25,0.64,0.48,Mild Contrarian
Fr. Chris Carpenter,False,Catholic Sun,61,0.639344262295082,0.7868852459016393,Mild Contrarian
Louis B. Hobson,False,Jam! Movies,637,0.6389324960753532,0.6875981161695447,Mild Contrarian
Luke Y. Thompson,False,Geekweek,36,0.6388888888888888,0.6666666666666666,Mild Contrarian
Scott Renshaw,False,Apollo Guide,36,0.6388888888888888,0.4444444444444444,Mild Contrarian
Frank Lovece,False,TV Guide,72,0.6388888888888888,0.5138888888888888,Mild Contrarian
Dan Buffa,False,KSDK News (St. Louis),36,0.6388888888888888,0.6111111111111112,Mild Contrarian
Sara Vilkomerson,True,Observer,36,0.6388888888888888,0.7777777777777778,Mild Contrarian
David Foucher,False,EDGE Boston,321,0.6386292834890965,0.6137071651090342,Mild Contrarian
Barbara Shulgasser,False,San Francisco Examiner,224,0.6383928571428571,0.5089285714285714,Mild Contrarian
Giovanni Marchini Camia,False,The Film Stage,47,0.6382978723404256,0.7021276595744681,Mild Contrarian
Phil Hall,False,EDGE Boston,47,0.6382978723404256,0.5106382978723404,Mild Contrarian
Kyle Smith,True,New York Post,1906,0.6379853095487933,0.33945435466946483,Mild Contrarian
Melissa Anderson,True,Village Voice,348,0.6379310344827587,0.39655172413793105,Mild Contrarian
Calum Marsh,False,Slant Magazine,69,0.6376811594202898,0.2753623188405797,Mild Contrarian
Jacoba Atlas,False,Los Angeles Free Press,80,0.6375,0.5875,Mild Contrarian
Martin Scribbs,False,Low IQ Canadian,135,0.6370370370370371,0.42962962962962964,Mild Contrarian
Dave Kehr,True,Chicago Reader,931,0.6369495166487648,0.5714285714285714,Mild Contrarian
Diego Semerene,False,Slant Magazine,179,0.6368715083798883,0.37988826815642457,Mild Contrarian
Chris Cabin,False,Slant Magazine,179,0.6368715083798883,0.27932960893854747,Mild Contrarian
Keith Uhlich,True,Time Out,644,0.6366459627329193,0.5139751552795031,Mild Contrarian
Samantha Incorvaia,True,Arizona Republic,33,0.6363636363636364,0.7878787878787878,Mild Contrarian
Ed Halter,True,Village Voice,44,0.6363636363636364,0.3409090909090909,Mild Contrarian
Forrest Cardamenis,False,The Film Stage,22,0.6363636363636364,0.7727272727272727,Mild Contrarian
Gary M. Kramer,True,Salon.com,44,0.6363636363636364,0.5681818181818182,Mild Contrarian
Karen Krizanovich,False,Radio Times,99,0.6363636363636364,0.7171717171717171,Mild Contrarian
Diego Galán,False,El Pais (Spain),154,0.6363636363636364,0.4675324675324675,Mild Contrarian
Jonathan Dean,False,GQ Magazine [UK],22,0.6363636363636364,0.6363636363636364,Mild Contrarian
James E. Laczkowski,False,eFilmCritic.com,33,0.6363636363636364,0.6060606060606061,Mild Contrarian
Jaime N. Christley,False,Apollo Guide,22,0.6363636363636364,0.7272727272727273,Mild Contrarian
Fred Topel,False,We Live Entertainment,236,0.635593220338983,0.6991525423728814,Mild Contrarian
David Nusair,False,Reel Film Reviews,5230,0.6351816443594647,0.5261950286806883,Mild Contrarian
Oktay Ege Kozak,False,Paste Magazine,74,0.6351351351351351,0.5540540540540541,Mild Contrarian
Des Partridge,False,Courier Mail (Australia),74,0.6351351351351351,0.8378378378378378,Mild Contrarian
Kam Williams,False,Princeton Town Topics,74,0.6351351351351351,0.7297297297297297,Mild Contrarian
Adam Lee Davies,True,Little White Lies,74,0.6351351351351351,0.36486486486486486,Mild Contrarian
Fred Topel,False,Nerd Report,126,0.6349206349206349,0.753968253968254,Mild Contrarian
Diana Saenger,False,ReelTalk Movie Reviews,115,0.6347826086956522,0.7739130434782608,Mild Contrarian
Tony Medley,False,Tolucan Times,892,0.6345291479820628,0.6042600896860987,Mild Contrarian
Yazmin Ghonaim,False,Cinephiles,82,0.6341463414634146,0.6463414634146342,Mild Contrarian
Christopher Campbell,False,Film School Rejects,82,0.6341463414634146,0.6097560975609756,Mild Contrarian
Michael Heaton,False,Cleveland Plain Dealer,191,0.6335078534031413,0.7120418848167539,Mild Contrarian
Katey Rich,False,Film Journal International,30,0.6333333333333333,0.5666666666666667,Mild Contrarian
Kim Linekin,False,eye WEEKLY,109,0.6330275229357798,0.46788990825688076,Mild Contrarian
Simon Abrams,False,New York Press,49,0.6326530612244898,0.3877551020408163,Mild Contrarian
Mae Abdulbaki,False,Punch Drunk Critics,98,0.6326530612244898,0.6020408163265306,Mild Contrarian
Lael Loewenstein,True,Variety,68,0.6323529411764706,0.5882352941176471,Mild Contrarian
Michael Szymanski,False,Sci-Fi Weekly,38,0.631578947368421,0.6842105263157895,Mild Contrarian
Shawn Hazelett,False,Under the Radar,57,0.631578947368421,0.543859649122807,Mild Contrarian
Jim Schembri,False,jimschembri.com,46,0.6304347826086957,0.9130434782608695,Mild Contrarian
Sherilyn Connelly,True,Village Voice,73,0.6301369863013698,0.7123287671232876,Mild Contrarian
Abbie Bernstein,False,iF Magazine,100,0.63,0.83,Mild Contrarian
Evan Dossey,False,Midwest Film Journal,181,0.6298342541436464,0.6519337016574586,Mild Contrarian
William Bibbiani,False,Bloody Disgusting,27,0.6296296296296297,0.5925925925925926,Mild Contrarian
David Ng,True,Village Voice,27,0.6296296296296297,0.4444444444444444,Mild Contrarian
Helen T. Verongos,True,New York Times,27,0.6296296296296297,0.5555555555555556,Mild Contrarian
Daniel M. Kimmel,False,The Jewish Advocate,27,0.6296296296296297,0.7037037037037037,Mild Contrarian
Johnny Vaughan,False,The Sun (UK),54,0.6296296296296297,0.7962962962962963,Mild Contrarian
Linda Stasi,True,New York Post,27,0.6296296296296297,0.5925925925925926,Mild Contrarian
Mike Vanderbilt,False,Daily Grindhouse,27,0.6296296296296297,0.7407407407407407,Mild Contrarian
Brian Pendreigh,False,Radio Times,27,0.6296296296296297,0.7407407407407407,Mild Contrarian
Brett Buckalew,False,FilmStew.com,143,0.6293706293706294,0.5244755244755245,Mild Contrarian
Christopher Lloyd,False,The Film Yap,213,0.6291079812206573,0.6807511737089202,Mild Contrarian
Derek Deskins,False,Edge Media Network,35,0.6285714285714286,0.6571428571428571,Mild Contrarian
Ryan Gilbey,False,New Statesman,427,0.6276346604215457,0.5526932084309133,Mild Contrarian
André Hereford,False,Film Journal International,51,0.6274509803921569,0.49019607843137253,Mild Contrarian
Mark Steyn,False,The Spectator,118,0.6271186440677966,0.3389830508474576,Mild Contrarian
Jesús Fernández Santos,False,El Pais (Spain),177,0.6271186440677966,0.559322033898305,Mild Contrarian
Ezequiel Boetti,False,Otroscines.com,59,0.6271186440677966,0.7796610169491526,Mild Contrarian
David Fear,True,Time Out,678,0.6268436578171092,0.38495575221238937,Mild Contrarian
Luke Y. Thompson,False,E! Online,292,0.6267123287671232,0.5924657534246576,Mild Contrarian
Amy Nicholson,True,L.A. Weekly,198,0.6262626262626263,0.5353535353535354,Mild Contrarian
Prairie Miller,False,WBAI Web Radio,171,0.6257309941520468,0.7309941520467836,Mild Contrarian
Fred Topel,False,About.com,531,0.6252354048964218,0.672316384180791,Mild Contrarian
Thomas Lee,True,San Francisco Chronicle,24,0.625,0.20833333333333334,Mild Contrarian
Mary Houlihan,True,Chicago Sun-Times,40,0.625,0.725,Mild Contrarian
Caryn James,True,Hollywood Reporter,24,0.625,0.5833333333333334,Mild Contrarian
Peter Brunette,True,Hollywood Reporter,32,0.625,0.75,Mild Contrarian
Scott Foundas,False,Film Comment Magazine,40,0.625,0.625,Mild Contrarian
Nick Prigge,False,Slant Magazine,32,0.625,0.375,Mild Contrarian
Jason Di Rosso,False,The Hub on Screen,24,0.625,0.625,Mild Contrarian
David Ehrlich,False,Boxoffice Magazine,32,0.625,0.5,Mild Contrarian
Joshua Tyler,False,Giant Freakin Robot,24,0.625,0.7083333333333334,Mild Contrarian
Josh Bell,False,CBR,48,0.625,0.3541666666666667,Mild Contrarian
Alachia Queen,False,Alachia Queen,48,0.625,0.625,Mild Contrarian
M.V. Moorhead,False,New Times,32,0.625,0.625,Mild Contrarian
Caffeinated Clint,False,Mediasharx,24,0.625,0.8333333333333334,Mild Contrarian
Anwen Crawford,False,The Monthly (Australia),40,0.625,0.625,Mild Contrarian
Thelma Adams,False,ZEALnyc,24,0.625,0.7083333333333334,Mild Contrarian
Violet LeVoit,False,AllMovie,88,0.625,0.6477272727272727,Mild Contrarian
Ben Kenigsberg,False,East Hampton Independent,32,0.625,0.4375,Mild Contrarian
Daniel M. Kimmel,True,Variety,32,0.625,0.5,Mild Contrarian
Thomas Peyser,False,"Style Weekly (Richmond, VA)",141,0.624113475177305,0.2765957446808511,Mild Contrarian
Victor Olliver,False,Teletext,242,0.6239669421487604,0.6157024793388429,Mild Contrarian
Jeremy Heilman,False,MovieMartyr.com,683,0.623718887262079,0.6559297218155198,Mild Contrarian
Alberto Corona,False,Sensacine,77,0.6233766233766234,0.8571428571428571,Mild Contrarian
Kenneth R. Morefield,False,1More Film Blog,69,0.6231884057971014,0.6956521739130435,Mild Contrarian
Scott Marks,True,San Diego Reader,244,0.6229508196721312,0.6024590163934426,Mild Contrarian
Andrew Galdi,False,Movie Bitches,262,0.6221374045801527,0.46946564885496184,Mild Contrarian
Simon Abrams,True,RogerEbert.com,262,0.6221374045801527,0.4389312977099237,Mild Contrarian
Amy Nicholson,True,Boxoffice Magazine,156,0.6217948717948718,0.532051282051282,Mild Contrarian
Carson Lund,False,Slant Magazine,74,0.6216216216216216,0.47297297297297297,Mild Contrarian
Shaula Clark,False,Boston Phoenix,37,0.6216216216216216,0.7837837837837838,Mild Contrarian
Teo Bugbee,True,New York Times,66,0.6212121212121212,0.5151515151515151,Mild Contrarian
Leonard Schwarz,False,Palo Alto Weekly,153,0.6209150326797386,0.32679738562091504,Mild Contrarian
Luke Y. Thompson,False,LYTRules.com,174,0.6206896551724138,0.7183908045977011,Mild Contrarian
Russell Hainline,False,Movie Mezzanine,29,0.6206896551724138,0.5517241379310345,Mild Contrarian
Ben Yagoda,False,Philadelphia Daily News,29,0.6206896551724138,0.6896551724137931,Mild Contrarian
Scott Craven,True,Arizona Republic,29,0.6206896551724138,0.2413793103448276,Mild Contrarian
Betty Jo Tucker,False,ReelTalk Movie Reviews,1175,0.6204255319148936,0.6646808510638298,Mild Contrarian
Jim Hemphill,False,Reel.com,79,0.620253164556962,0.6329113924050633,Mild Contrarian
Prairie Miller,False,NewsBlaze,800,0.62,0.65375,Mild Contrarian
Ivan Radford,False,CineVue,21,0.6190476190476191,0.6666666666666666,Mild Contrarian
Jonathan Romney,False,Independent on Sunday,42,0.6190476190476191,0.6428571428571429,Mild Contrarian
Michael Sicinski,False,Cinema Scope,42,0.6190476190476191,0.5,Mild Contrarian
Jenna Busch,False,JoBlo's Movie Network,21,0.6190476190476191,0.7619047619047619,Mild Contrarian
Peter Martin,False,ScreenAnarchy,42,0.6190476190476191,0.9047619047619048,Mild Contrarian
Monica Castillo,False,Movie Mezzanine,21,0.6190476190476191,0.47619047619047616,Mild Contrarian
Matthew Lowe,False,FILMINK (Australia),21,0.6190476190476191,0.5714285714285714,Mild Contrarian
Caroline Kepnes,False,E! Online,21,0.6190476190476191,0.5238095238095238,Mild Contrarian
Michael Sauter,False,Film Journal International,55,0.6181818181818182,0.7090909090909091,Mild Contrarian
Rosalynn Try-Hane,False,Battle Royale With Cheese,89,0.6179775280898876,0.5955056179775281,Mild Contrarian
Misha Berson,True,Seattle Times,34,0.6176470588235294,0.7058823529411765,Mild Contrarian
Gail Pennington,True,St. Louis Post-Dispatch,34,0.6176470588235294,0.5882352941176471,Mild Contrarian
Richard James Havis,True,Hollywood Reporter,60,0.6166666666666667,0.6166666666666667,Mild Contrarian
Kevin Thomas,True,Los Angeles Times,1059,0.6166194523135033,0.7516525023607177,Mild Contrarian
Sue Pierman,False,Milwaukee Journal Sentinel,305,0.6163934426229508,0.46557377049180326,Mild Contrarian
Damon Smith,False,Birmingham Post,26,0.6153846153846154,0.5384615384615384,Mild Contrarian
Meg Downey,False,CBR,26,0.6153846153846154,0.38461538461538464,Mild Contrarian
Richard Combs,False,Sight and Sound,26,0.6153846153846154,0.6153846153846154,Mild Contrarian
Joe Blessing,False,The Playlist,26,0.6153846153846154,0.9615384615384616,Mild Contrarian
John Nguyen,False,Nerd Reactor,39,0.6153846153846154,0.8461538461538461,Mild Contrarian
Jessica Baxter,False,Film Threat,26,0.6153846153846154,0.6153846153846154,Mild Contrarian
Tony Medley,False,tonymedley.com,860,0.6151162790697674,0.5127906976744186,Mild Contrarian
Sean Burns,False,Spliced Personality,200,0.615,0.48,Mild Contrarian
Ruth Batchelor,False,Los Angeles Free Press,88,0.6136363636363636,0.5795454545454546,Mild Contrarian
Dustin Putman,False,TheBluFile.com,44,0.6136363636363636,0.7045454545454546,Mild Contrarian
Peter Rainer,True,FilmWeek (KPCC - NPR Los Angeles),44,0.6136363636363636,0.6363636363636364,Mild Contrarian
Ren Jender,False,Bitch Flicks,88,0.6136363636363636,0.625,Mild Contrarian
Deborah Ross,False,The Spectator,559,0.6135957066189625,0.4847942754919499,Mild Contrarian
Pete Hammond,False,Hollywood.com,194,0.6134020618556701,0.7474226804123711,Mild Contrarian
Kevin McCarthy,False,WJFK-FM (CBS Radio),186,0.6129032258064516,0.7204301075268817,Mild Contrarian
Rob James,False,Total Film,31,0.6129032258064516,0.8387096774193549,Mild Contrarian
Kristen Lopez,False,The Young Folks,31,0.6129032258064516,0.5806451612903226,Mild Contrarian
Adam Nayman,False,Reverse Shot,31,0.6129032258064516,0.5806451612903226,Mild Contrarian
Ryan Silberstein,False,Cinema76,31,0.6129032258064516,0.6774193548387096,Mild Contrarian
Xavi Sánchez Pons,False,Sensacine,62,0.6129032258064516,0.9516129032258065,Mild Contrarian
Phil Hall,False,Film Threat,324,0.6111111111111112,0.558641975308642,Mild Contrarian
Robert Strohmeyer,False,Filmcritic.com,36,0.6111111111111112,0.5555555555555556,Mild Contrarian
Jarrod Walker,False,FILMINK (Australia),54,0.6111111111111112,0.6851851851851852,Mild Contrarian
Kathy Cano Murillo,True,Arizona Republic,77,0.6103896103896104,0.6883116883116883,Mild Contrarian
Karen Han,False,Slashfilm,41,0.6097560975609756,0.7560975609756098,Mild Contrarian
Bennett Campbell Ferguson,False,Willamette Week,64,0.609375,0.4375,Mild Contrarian
Karina Longworth,True,Village Voice,151,0.609271523178808,0.4370860927152318,Mild Contrarian
